"Index","SAP.DE","BAYN.DE","BMW.DE","ALV.DE","DTE.DE","VOW3.DE","ADS.DE","FRE.DE","DBK.DE","MUV2.DE"
"2019-01-22",81.8183288574219,53.3765335083008,50.3832626342773,134.929626464844,11.7500324249268,85.2027587890625,195.818176269531,38.0586624145508,7.11917924880981,152.147689819336
"2019-01-23",82.0332489013672,53.4089088439941,50.0368919372559,134.900161743164,11.681342124939,84.4076843261719,197.245422363281,37.9345741271973,7.22152900695801,152.421829223633
"2019-01-24",82.8303070068359,53.4250869750977,50.653434753418,136.166137695312,11.4671907424927,86.3538360595703,192.48796081543,39.1045227050781,7.08476066589355,154.53662109375
"2019-01-25",82.9825592041016,54.8736038208008,51.5055046081543,136.843307495117,11.390419960022,89.9731597900391,194.105499267578,39.9819793701172,7.36463642120361,153.51838684082
"2019-01-28",82.7138824462891,53.8863487243652,51.2491912841797,135.753967285156,11.4752731323242,88.845832824707,193.249145507812,39.6008644104004,7.29761123657227,153.244232177734
"2019-01-29",80.4302062988281,53.4008140563965,51.1591339111328,136.63720703125,11.5439624786377,87.5879669189453,194.390960693359,39.2374725341797,7.34833335876465,154.379959106445
"2019-01-30",79.5525588989258,53.1580505371094,50.7989082336426,136.534149169922,11.5035572052002,87.4692916870117,196.198791503906,40.4783210754395,7.30485725402832,153.792541503906
"2019-01-31",80.8242568969727,53.5707473754883,50.8889617919922,136.107269287109,11.4671907424927,88.1812973022461,197.626022338867,40.1503791809082,7.01592397689819,152.343475341797
"2019-02-01",81.307861328125,54.1938591003418,51.3600273132324,137.019958496094,11.4833545684814,88.7390365600586,189.205291748047,40.770809173584,6.97425937652588,154.066650390625
"2019-02-04",81.4690628051758,54.6793899536133,50.7365531921387,136.799133300781,11.4389066696167,87.6117095947266,187.207153320312,40.6201362609863,6.93440675735474,154.693252563477
"2019-02-05",83.1974868774414,56.0631713867188,50.9928817749023,138.079849243164,11.7055864334106,88.5966491699219,192.96369934082,41.7191734313965,7.06121158599854,155.319854736328
"2019-02-06",83.2064437866211,55.8932266235352,51.0205841064453,137.726531982422,11.5884084701538,88.6441116333008,192.202514648438,41.6925811767578,7.14906883239746,156.533905029297
"2019-02-07",81.4600982666016,54.2181358337402,49.337215423584,135.812850952148,11.4631519317627,84.4433059692383,189.823760986328,40.7885360717773,6.69619512557983,155.163238525391
"2019-02-08",82.0869979858398,53.5707473754883,48.1664810180664,134.488006591797,11.4267864227295,82.9836883544922,188.729553222656,40.230152130127,6.51957368850708,154.889068603516
"2019-02-11",82.8123931884766,53.8863487243652,48.0833587646484,135.459548950195,11.4429483413696,83.5770263671875,189.823760986328,40.451732635498,6.67626857757568,156.729721069336
"2019-02-12",82.7497177124023,54.622745513916,48.4297256469727,136.37223815918,11.4389066696167,85.5824890136719,191.346160888672,41.6748542785645,6.82028198242188,158.061264038086
"2019-02-13",83.6094436645508,55.2782173156738,48.7622413635254,136.651931762695,11.4469881057739,85.2858276367188,189.01496887207,41.5596351623535,6.85922956466675,157.27799987793
"2019-02-14",83.7885589599609,53.0447578430176,48.0417823791504,135.57731628418,11.4308271408081,84.1703567504883,187.445022583008,41.4798698425293,6.68442010879517,157.434646606445
"2019-02-15",84.4512710571289,55.1649322509766,49.0254783630371,139.949356079102,11.5237607955933,85.6774139404297,189.490707397461,41.8875732421875,6.99418640136719,159.941055297852
"2019-02-18",84.3706665039062,55.1568450927734,48.9007911682129,139.493026733398,11.6207342147827,84.6925048828125,188.919845581055,41.807804107666,7.0249810218811,159.549453735352
"2019-02-19",84.2005157470703,54.8655166625977,49.2125282287598,140.611785888672,11.7015447616577,84.9535598754883,192.012222290039,41.3735084533691,6.87734460830688,160.567687988281
"2019-02-20",84.5856018066406,55.3186798095703,50.2308654785156,141.318374633789,11.7823572158813,87.0302276611328,192.297653198242,43.4297752380371,6.96429634094238,161.507583618164
"2019-02-21",84.872184753418,54.9464416503906,50.653434753418,142.201629638672,11.8268032073975,86.9709014892578,192.96369934082,44.4224510192871,6.93802976608276,161.507583618164
"2019-02-22",85.4453506469727,54.2181358337402,50.6603546142578,142.834609985352,11.8631687164307,87.0539703369141,194.200637817383,43.1993293762207,6.9036111831665,161.664245605469
"2019-02-25",85.0602569580078,54.1614875793457,51.0552177429199,142.893478393555,11.7823572158813,89.7002182006836,200.09992980957,43.5804481506348,7.01592397689819,162.99577331543
"2019-02-26",84.6483001708984,53.8135223388672,51.2630500793457,143.703155517578,11.7136678695679,89.6053009033203,203.525314331055,43.0663795471191,7.09019565582275,163.152435302734
"2019-02-27",84.0124435424805,56.0631713867188,51.4293060302734,143.143753051758,11.7015447616577,89.9850311279297,202.764129638672,42.6675338745117,7.2314920425415,161.272613525391
"2019-02-28",84.3617248535156,56.8723907470703,51.4777946472168,143.968124389648,11.7055864334106,89.5340957641602,203.239868164062,43.8108978271484,7.39180994033813,162.212524414062
"2019-03-01",84.9796447753906,57.8029975891113,51.7826042175293,145.248779296875,11.7379112243652,91.4802322387695,205.428314208984,43.2791023254395,7.40267848968506,163.309097290039
"2019-03-04",84.7915878295898,58.5474853515625,51.7271842956543,145.513763427734,11.78639793396,91.5158386230469,205.33317565918,43.1372871398926,7.3655424118042,163.309097290039
"2019-03-05",85.4095153808594,58.9197273254395,51.9973487854004,145.837615966797,11.8712511062622,91.5039672851562,206.189514160156,42.9334335327148,7.30304574966431,163.62239074707
"2019-03-06",85.2572708129883,58.644603729248,51.6302032470703,146.073165893555,11.8672103881836,90.2935638427734,207.045867919922,42.7118530273438,7.40177249908447,164.32731628418
"2019-03-07",85.36474609375,57.5683250427246,50.6326484680176,145.189910888672,12.0167102813721,88.9645080566406,205.142868041992,42.4459533691406,7.02226448059082,163.309097290039
"2019-03-08",85.6155014038086,56.2331008911133,49.9883995056152,144.174209594727,12.0126695632935,87.2556991577148,200.385391235352,41.8255348205566,6.95523881912231,163.465744018555
"2019-03-11",85.830436706543,55.3510513305664,50.6950035095215,144.851333618164,12.0934829711914,87.0183715820312,202.288375854492,42.6941261291504,7.30032968521118,163.700698852539
"2019-03-12",85.6155014038086,54.2505035400391,50.639575958252,144.748306274414,12.1258087158203,85.42822265625,199.624176025391,42.8093490600586,7.11736822128296,163.779037475586
"2019-03-13",86.3319473266602,55.0597229003906,51.0067291259766,146.058441162109,12.2106599807739,86.3538360595703,194.86669921875,43.527271270752,7.20884847640991,163.935699462891
"2019-03-14",86.8692779541016,54.857421875,51.1106414794922,146.765014648438,12.2753086090088,85.535026550293,201.336883544922,43.1018409729004,7.14544630050659,165.65885925293
"2019-03-15",88.9738540649414,54.8250541687012,51.3253898620605,147.869064331055,12.4935007095337,85.6299743652344,202.098068237305,43.4031867980957,7.07932615280151,169.653457641602
"2019-03-18",88.5260620117188,55.0516357421875,51.3808174133301,147.353866577148,12.6470432281494,86.3301010131836,197.340576171875,42.6498107910156,7.37278842926025,169.653457641602
"2019-03-19",89.6813430786133,56.4030380249023,52.4545593261719,147.353866577148,12.679368019104,87.7540969848633,200.765975952148,43.2702407836914,7.26591062545776,169.966766357422
"2019-03-20",89.6455154418945,50.9812355041504,49.8637046813965,146.411727905273,12.6591644287109,85.3926315307617,199.624176025391,43.8817977905273,7.02316999435425,165.26725769043
"2019-03-21",89.6455154418945,49.5893630981445,49.2887268066406,145.219360351562,12.7682609558105,84.811164855957,198.387237548828,42.7916221618652,6.73514175415039,165.423873901367
"2019-03-22",88.3738327026367,47.9870948791504,48.214973449707,144.512756347656,12.6430034637451,82.5564956665039,199.719329833984,40.9835243225098,6.5911283493042,162.525833129883
"2019-03-25",88.3380126953125,46.6033210754395,47.7439041137695,144.409729003906,12.5662326812744,82.9599533081055,202.383529663086,41.7369041442871,6.54402923583984,162.682464599609
"2019-03-26",90.3261489868164,46.1825218200684,47.0442390441895,145.425430297852,12.6349220275879,82.2479476928711,203.810775756836,43.2170524597168,6.61648893356323,162.917449951172
"2019-03-27",89.7708969116211,45.5836944580078,47.2659149169922,145.734573364258,12.6349220275879,82.4971542358398,203.525314331055,43.0220680236816,6.80579042434692,163.152435302734
"2019-03-28",90.8455657958984,45.551326751709,47.0303802490234,145.322387695312,12.55006980896,82.1648864746094,204.381683349609,43.5006790161133,6.57301330566406,163.857376098633
"2019-03-29",92.2426376342773,46.6114082336426,47.6261329650879,145.940658569336,12.520450592041,83.2566299438477,206.094360351562,44.1033744812012,6.5757303237915,165.26725769043
"2019-04-01",92.2426376342773,47.1455001831055,48.2842483520508,147.162490844727,12.5534543991089,85.7130355834961,208.568237304688,45.6012649536133,6.81665945053101,165.893829345703
"2019-04-02",92.3321914672852,47.8657112121582,49.3580017089844,148.347503662109,12.5449924468994,86.6861038208008,210.899429321289,45.3885459899902,6.86375856399536,167.616989135742
"2019-04-03",92.9949111938477,48.8853302001953,50.279354095459,151.328414916992,12.6482362747192,88.1219635009766,212.707275390625,46.460994720459,6.92444324493408,168.243606567383
"2019-04-04",92.815803527832,49.1038246154785,50.8058319091797,152.064468383789,12.7379398345947,88.9763717651367,215.419021606445,46.4344062805176,6.86738109588623,168.948532104492
"2019-04-05",91.7948532104492,49.7431144714355,51.1175651550293,152.064468383789,12.6803941726685,88.2643661499023,216.513275146484,46.0621490478516,6.78586435317993,169.183502197266
"2019-04-08",91.2396087646484,49.5974540710449,50.9651679992676,151.181228637695,12.6719312667847,88.5966491699219,213.849075317383,45.7696647644043,6.65634155273438,168.008636474609
"2019-04-09",88.1051635742188,49.298038482666,50.7088432312012,151.365219116211,12.6668539047241,87.8134307861328,213.278137207031,45.796257019043,6.60743141174316,167.930282592773
"2019-04-10",89.2873001098633,49.7431144714355,50.7019195556641,151.990859985352,12.6313104629517,87.5761032104492,215.32389831543,45.7342109680176,6.55942726135254,168.008636474609
"2019-04-11",89.2604141235352,49.1928443908691,50.9236106872559,153.05810546875,12.5754566192627,89.6765060424805,214.467529296875,45.9203414916992,6.74963426589966,168.870208740234
"2019-04-12",89.0096588134766,49.7026519775391,52.1566848754883,153.315719604492,12.548376083374,90.9818420410156,214.467529296875,45.6012649536133,6.89727067947388,167.773651123047
"2019-04-15",89.3410339355469,49.9373321533203,52.4060707092285,154.419784545898,12.6533126831055,91.9548950195312,215.32389831543,45.0694732666016,6.92716026306152,168.478576660156
"2019-04-16",89.0813217163086,50.3419418334961,52.9256362915039,156.039031982422,12.6516199111938,92.9279708862305,218.558975219727,45.1669654846191,7.04219102859497,171.846588134766
"2019-04-17",88.9917678833008,49.7997627258301,53.514461517334,157.4375,12.507755279541,95.7403717041016,218.321105957031,43.6291961669922,7.087477684021,172.238204956055
"2019-04-18",89.9858322143555,49.4922561645508,53.8608322143555,158.136749267578,12.5991516113281,96.796516418457,220.89013671875,43.3455696105957,7.04943656921387,173.491424560547
"2019-04-23",91.2037887573242,50.1720123291016,53.6876525878906,157.731918334961,12.6939334869385,94.9334335327148,219.700775146484,44.6085815429688,6.93621778488159,174.353012084961
"2019-04-24",102.649047851562,48.7153968811035,52.97412109375,156.002258300781,12.5449924468994,93.4501113891602,219.510467529297,44.5110855102539,6.87643814086914,173.178131103516
"2019-04-25",103.025192260742,49.3951454162598,52.4961242675781,156.995880126953,12.6262331008911,92.2397155761719,217.655059814453,43.8950958251953,6.77408933639526,174.353012084961
"2019-04-26",102.398292541504,49.7997627258301,52.7870826721191,157.400726318359,12.660083770752,92.4177017211914,218.083236694336,45.0428810119629,6.64909601211548,175.05793762207
"2019-04-29",102.989356994629,50.3423500061035,52.5723304748535,157.4375,12.6516199111938,92.6787719726562,217.512329101562,45.6987609863281,6.69800615310669,173.72639465332
"2019-04-30",102.613227844238,50.3084373474121,52.5792579650879,158.099960327148,12.6211557388306,91.9905014038086,217.988067626953,44.8301582336426,6.67445659637451,174.666320800781
"2019-05-02",101.287788391113,52.199031829834,52.5099906921387,158.099960327148,12.6854705810547,95.3725128173828,217.797775268555,44.9808349609375,6.69257211685181,173.890029907227
"2019-05-03",101.78929901123,52.4533767700195,52.4199256896973,158.283950805664,12.6245412826538,95.0995712280273,237.68408203125,45.5835304260254,6.65362501144409,173.726577758789
"2019-05-06",100.750457763672,51.826000213623,51.2630500793457,156.370269775391,12.604229927063,93.5213012695312,240.53857421875,44.5199546813965,6.52138566970825,172.991134643555
"2019-05-07",98.5652923583984,50.5373497009277,50.0715255737305,154.640594482422,12.5771493911743,91.6226348876953,237.874374389648,43.7621459960938,6.35563373565674,172.01057434082
"2019-05-08",99.4966735839844,50.5712623596191,49.4480590820312,153.830963134766,12.6346950531006,91.7175750732422,244.106674194336,44.5819892883301,6.37646579742432,170.294540405273
"2019-05-09",98.5832138061523,48.3839340209961,48.007152557373,152.92333984375,12.56360912323,89.8901062011719,237.731658935547,44.776985168457,6.2134313583374,169.559127807617
"2019-05-10",98.7265014648438,48.782398223877,47.7092742919922,152.938720703125,12.6211557388306,89.1899719238281,243.036026000977,44.7060737609863,6.2877025604248,171.683715820312
"2019-05-13",98.4220123291016,47.8752555847168,47.1481437683105,151.400421142578,12.3892784118652,87.5404968261719,237.056564331055,43.3854522705078,6.16270971298218,170.294540405273
"2019-05-14",100.23104095459,46.908763885498,47.0234527587891,154.138610839844,12.5822267532349,88.4186401367188,241.541152954102,43.2037582397461,6.23879241943359,173.072875976562
"2019-05-15",101.162422180176,47.8582992553711,48.4920692443848,155.100051879883,12.5805349349976,91.4607696533203,244.096908569336,43.376594543457,6.19893932342529,176.096328735352
"2019-05-16",105.355590820312,48.5704498291016,48.3535194396973,158.945831298828,12.8682641983032,90.8351898193359,242.505569458008,43.4386405944824,6.26053047180176,179.201507568359
"2019-05-17",104.012321472168,48.2821998596191,48.2514190673828,157.176788330078,12.8716487884521,90.2463760375977,246.411514282227,43.2613716125488,6.19803333282471,178.95637512207
"2019-05-20",101.561767578125,47.3072280883789,47.2668418884277,155.13850402832,12.9359645843506,88.8234558105469,242.071594238281,42.3197326660156,6.01869535446167,176.831756591797
"2019-05-21",103.24991607666,47.5361328125,47.1355667114258,157.253692626953,12.7937927246094,88.7498397827148,248.581481933594,42.4864349365234,6.07756900787354,178.057479858398
"2019-05-22",104.992538452148,47.3496131896973,46.8438453674316,156.061508178711,12.7700977325439,88.504508972168,253.692947387695,43.0045623779297,5.99152278900146,178.302642822266
"2019-05-23",102.723503112793,45.9592247009277,46.2312126159668,153.677124023438,12.7328624725342,87.0938339233398,250.558547973633,42.5945701599121,5.84841442108154,176.096328735352
"2019-05-24",103.122856140137,45.6964073181152,46.2895584106445,155.369262695312,12.7531719207764,87.6213073730469,250.028137207031,42.8108291625977,5.86684370040894,179.119781494141
"2019-05-27",103.21361541748,46.3492088317871,46.5010604858398,155.984588623047,12.8767251968384,88.3572998046875,252.535659790039,42.9730224609375,5.94055938720703,179.528350830078
"2019-05-28",102.705352783203,46.9935417175293,46.5594062805176,155.100051879883,12.9139633178711,88.8357009887695,254.657363891602,43.0270919799805,5.80971384048462,179.283218383789
"2019-05-29",100.92643737793,45.7048873901367,46.0561828613281,153.123321533203,12.8327198028564,87.8788986206055,249.401260375977,41.7565498352051,5.66873264312744,176.259750366211
"2019-05-30",101.652526855469,46.035530090332,45.9832496643066,154.869323730469,12.8665714263916,87.8421020507812,249.063690185547,41.5447998046875,5.70651197433472,179.201507568359
"2019-05-31",100.21849822998,44.7807884216309,45.2320518493652,152.9541015625,12.7870225906372,85.5604934692383,247.086624145508,40.9185409545898,5.60883903503418,176.586624145508
"2019-06-03",100.94458770752,45.6794548034668,44.9549217224121,153.184860229492,12.8834953308105,85.9039535522461,249.979919433594,41.3690795898438,5.50563669204712,177.403762817383
"2019-06-04",100.87198638916,46.2050895690918,46.2603874206543,156.446060180664,12.891960144043,88.7253036499023,248.822570800781,42.2025909423828,5.75074195861816,179.038070678711
"2019-06-05",101.6162109375,45.764232635498,45.9613761901855,155.600021362305,12.9444265365601,87.5722351074219,248.243927001953,42.0719337463379,5.65583276748657,178.466049194336
"2019-06-06",101.089805603027,45.1792488098145,45.4654350280762,155.484634399414,12.9935102462769,86.9956970214844,251.233627319336,41.4096260070801,5.48997259140015,179.038070678711
"2019-06-07",103.21361541748,44.8231735229492,45.4508514404297,157.138320922852,13.0222835540771,87.0202407836914,255.814712524414,41.3600692749023,5.49734449386597,180.672378540039
"2019-06-11",102.723503112793,45.6540145874023,45.9321975708008,158.830459594727,12.971508026123,88.1610412597656,252.776748657227,42.1485252380371,5.70374774932861,180.018661499023
"2019-06-12",102.850570678711,45.1962051391602,45.6842346191406,158.638168334961,13.0916776657104,87.3146286010742,247.665267944336,40.832935333252,5.65030431747437,181.244400024414
"2019-06-13",103.86710357666,45.4675025939941,45.7863349914551,159.676544189453,13.0832138061523,87.5845031738281,250.07633972168,41.5718231201172,5.62358236312866,181.489547729492
"2019-06-14",103.050247192383,44.8062171936035,45.5529556274414,159.522689819336,13.0239763259888,86.6277008056641,251.330093383789,41.5673217773438,5.55355215072632,181.080963134766
"2019-06-17",104.030471801758,44.5349197387695,45.290397644043,160.099563598633,12.9935102462769,86.3087539672852,253.45182800293,41.8691864013672,5.62911128997803,181.97981262207
"2019-06-18",107.243408203125,45.8405342102051,46.3916664123535,162.330108642578,13.1830730438232,87.9034423828125,263.578338623047,43.2253303527832,5.83275032043457,183.859268188477
"2019-06-19",106.172439575195,46.6544227600098,46.8219566345215,162.830047607422,13.1339893341064,89.1546478271484,257.598876953125,43.5812606811523,5.9755744934082,182.796966552734
"2019-06-20",107.751670837402,47.0444145202637,47.0845108032227,162.945434570312,13.0781373977661,90.0991744995117,259.672424316406,43.9281768798828,5.82077169418335,182.715255737305
"2019-06-21",107.552001953125,46.4763832092285,46.9969940185547,163.599212646484,13.0425930023193,90.2709121704102,259.238433837891,43.4235687255859,5.86039400100708,184.186126708984
"2019-06-24",107.842430114746,46.9172401428223,46.4135475158691,163.753036499023,12.9952020645142,90.1605072021484,256.007598876953,42.6756629943848,5.77838516235352,183.614135742188
"2019-06-25",107.515693664551,46.9002838134766,46.0561828613281,163.060806274414,12.9952020645142,89.4981079101562,253.837615966797,42.9009399414062,5.76824903488159,182.551834106445
"2019-06-26",107.552001953125,47.4683151245117,47.0918083190918,163.522308349609,12.9224252700806,90.4671630859375,261.263702392578,42.4954452514648,5.98755311965942,182.551834106445
"2019-06-27",107.098197937012,51.597095489502,47.296012878418,162.022445678711,12.8377981185913,90.2709121704102,256.248687744141,43.1442337036133,6.04652547836304,180.42724609375
"2019-06-28",109.603202819824,51.6649131774902,47.4710464477539,163.060806274414,12.8733406066895,90.9087753295898,261.842376708984,42.9640121459961,6.24740123748779,180.345520019531
"2019-07-01",110.964614868164,51.9786071777344,47.4783401489258,164.752960205078,12.8953437805176,92.0005187988281,264.591003417969,43.8155403137207,6.22436475753784,181.97981262207
"2019-07-02",112.090065002441,51.317325592041,47.6460838317871,166.137420654297,12.8851890563965,92.6138610839844,264.060577392578,43.3244514465332,6.22160005569458,184.67643737793
"2019-07-03",112.888763427734,51.7242622375488,48.5796089172363,166.752746582031,13.0036659240723,94.2208023071289,268.738037109375,43.3920288085938,6.38746070861816,186.392456054688
"2019-07-04",112.326042175293,51.6479644775391,48.9442672729492,167.060424804688,13.1339893341064,94.8464126586914,268.352294921875,43.3695030212402,6.45196151733398,186.065582275391
"2019-07-05",111.472877502441,51.4699249267578,48.9005126953125,167.021942138672,13.0832138061523,94.8218688964844,267.291412353516,43.0406036376953,6.61137199401855,185.085006713867
"2019-07-08",111.817779541016,50.8934211730957,48.6452445983887,167.71418762207,13.0730600357056,94.9445343017578,270.0400390625,42.7702751159668,6.2547721862793,185.902145385742
"2019-07-09",111.636253356934,50.6984252929688,48.2587051391602,167.791107177734,13.0832138061523,94.4293441772461,271.679595947266,41.3060035705566,5.99400281906128,185.656997680664
"2019-07-10",110.637878417969,50.452564239502,47.8794708251953,166.522003173828,13.040901184082,93.472526550293,268.738037109375,41.5538024902344,6.01703929901123,183.532409667969
"2019-07-11",110.656028747559,50.1388778686523,47.5804481506348,166.522003173828,12.9579677581787,93.1903915405273,268.352294921875,42.8648948669434,6.07324743270874,183.042114257812
"2019-07-12",109.87548828125,49.8760643005371,48.054500579834,166.252777099609,12.9021148681641,94.1717147827148,266.66455078125,41.8827018737793,6.22528600692749,181.162658691406
"2019-07-15",110.202224731445,49.7065048217773,48.6160774230957,167.329620361328,12.7447099685669,94.576545715332,268.689849853516,42.1710510253906,6.34415292739868,182.633544921875
"2019-07-16",109.802879333496,50.0880126953125,48.9515609741211,167.329620361328,12.6939334869385,95.0304107666016,270.715118408203,42.1485252380371,6.61874294281006,182.633544921875
"2019-07-17",108.967872619629,50.0286598205566,48.3899803161621,166.906585693359,12.5856122970581,93.877326965332,270.8115234375,41.1167755126953,6.46117639541626,182.388397216797
"2019-07-18",102.850570678711,49.8167152404785,48.2441253662109,165.714385986328,12.4992942810059,92.89599609375,271.82421875,40.8419456481934,6.42892599105835,182.224960327148
"2019-07-19",101.652526855469,50.4864768981934,48.5504379272461,165.906677246094,12.4265155792236,92.89599609375,269.027404785156,40.5761222839355,6.35152387619019,184.513000488281
"2019-07-22",100.962730407715,50.528865814209,48.6962966918945,164.983688354492,12.4400548934937,92.8591995239258,273.994201660156,40.436450958252,6.38101053237915,182.551834106445
"2019-07-23",102.070022583008,51.7073097229004,50.5706367492676,166.214340209961,12.4722127914429,96.3797454833984,272.981506347656,40.7248039245605,6.57359266281128,182.143264770508
"2019-07-24",103.26806640625,50.952766418457,51.0592803955078,165.445190429688,12.5365295410156,97.2874908447266,272.2099609375,41.1122703552246,6.45196151733398,182.960418701172
"2019-07-25",101.852203369141,50.1727905273438,50.2862014770508,163.214645385742,12.4028196334839,94.4906768798828,272.643981933594,40.5490913391113,6.54963445663452,179.773513793945
"2019-07-26",103.55850982666,50.7832107543945,50.0819931030273,163.176177978516,12.5619173049927,95.2266693115234,279.491394042969,40.585132598877,6.56069231033325,178.95637512207
"2019-07-29",102.941337585449,50.2999610900879,49.8048553466797,163.79150390625,12.8141021728516,93.9632110595703,278.623443603516,41.3735885620117,6.51922702789307,181.244400024414
"2019-07-30",100.363723754883,48.4602355957031,48.9442672729492,160.753341674805,12.5991516113281,93.0677337646484,269.220275878906,40.4905242919922,6.35520935058594,178.302642822266
"2019-07-31",101.398391723633,49.8082389831543,48.7400588989258,161.830154418945,12.5923833847046,92.5770568847656,279.250305175781,41.0356826782227,6.48697662353516,177.975769042969
"2019-08-01",102.723503112793,51.0799331665039,49.2214050292969,162.945434570312,12.7379398345947,92.3930587768555,285.808441162109,41.2519416809082,6.53765630722046,178.139221191406
"2019-08-02",99.2564315795898,49.1723861694336,47.1501541137695,157.176788330078,12.548376083374,89.6943740844727,269.461364746094,40.2832679748535,6.45011854171753,175.115737915039
"2019-08-05",96.370231628418,47.3326644897461,46.194751739502,155.253875732422,12.4045124053955,87.6949005126953,258.273956298828,39.197452545166,6.34415292739868,173.808303833008
"2019-08-06",94.3916320800781,47.0528869628906,45.4070854187012,154.138610839844,12.355429649353,87.6703643798828,260.251068115234,38.381965637207,6.19487810134888,171.601989746094
"2019-08-07",96.3883743286133,49.8845405578613,45.2976951599121,153.184860229492,12.3774328231812,87.5722351074219,263.819458007812,38.2107582092285,6.06864023208618,172.746017456055
"2019-08-08",98.62109375,53.3859519958496,45.60400390625,155.330795288086,12.3114233016968,88.4922332763672,257.936431884766,38.6162490844727,6.33954524993896,175.769470214844
"2019-08-09",96.2794647216797,54.7932968139648,44.5100326538086,153.031036376953,12.2301816940308,86.6890335083008,250.41389465332,38.282844543457,6.13774871826172,176.423202514648
"2019-08-12",96.5154418945312,54.0557136535645,44.3641738891602,154.023254394531,12.2386455535889,86.4559631347656,252.390991210938,38.0800971984863,5.8004994392395,177.975769042969
"2019-08-13",97.6771850585938,55.073070526123,44.5173301696777,154.830841064453,12.3452739715576,87.6458358764648,252.439224243164,38.7198753356934,5.87605810165405,178.302642822266
"2019-08-14",95.7349014282227,54.1913604736328,43.4671173095703,151.661926269531,12.3029613494873,85.7935638427734,246.122177124023,37.8368072509766,5.57013845443726,175.279174804688
"2019-08-15",95.9708709716797,53.3944282531738,42.898250579834,151.400421142578,12.3960485458374,84.7386245727539,247.954605102539,37.6205444335938,5.42086410522461,176.096328735352
"2019-08-16",97.3867492675781,54.7763481140137,43.4379463195801,152.784896850586,12.5940752029419,85.7812881469727,248.533264160156,38.0755958557129,5.67610454559326,177.322052001953
"2019-08-19",98.0039367675781,56.2091255187988,44.0214004516602,154.715469360352,12.6787014007568,87.2900924682617,250.269226074219,39.1659126281738,5.82906484603882,179.610076904297
"2019-08-20",96.9873962402344,55.9547882080078,43.5692253112793,154.177062988281,12.6634693145752,86.5663528442383,251.66764831543,39.2109680175781,5.80234241485596,179.038070678711
"2019-08-21",99.7102432250977,56.9975776672363,44.1891403198242,155.484634399414,12.5923833847046,87.4863586425781,256.345123291016,39.5578918457031,5.84933662414551,180.182083129883
"2019-08-22",97.5501174926758,57.4130096435547,44.2037200927734,154.561645507812,12.5466842651367,87.7439575195312,253.210708618164,39.638988494873,5.96267414093018,179.283218383789
"2019-08-23",96.5517425537109,56.4549827575684,42.810733795166,152.015731811523,12.5026798248291,86.5786285400391,250.558547973633,39.6975593566895,5.85947227478027,177.648895263672
